store_id,year,month,total_sales,total_transactions,total_items,city,state,location_type,store_format,store_size_sqft,launch_date,competition_density,avg_monthly_footfall,avg_monthly_sales,zone,days_festive,days_festival_named,days_weekend,days_in_month,days_BOGO,days_Flat_50,days_Kids_Special,days_Summer_Sale,days_Festive_Bonanza,days_Clearance
STR_011,2021,5,4909615.94,742,2972,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,31,7,0,0,0,0,0
STR_011,2021,6,4068920.27,657,2542,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,12,0,0,0,0
STR_011,2021,7,4422766.36,698,2743,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,31,10,3,0,0,0,0
STR_011,2021,8,5015871.45,720,2909,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,0,0,0,0,7,0
STR_011,2021,9,4556417.75,672,2616,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,0,0,0,8,0
STR_011,2021,10,5007772.18,697,2837,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,31,0,0,0,0,0,0
STR_011,2021,11,4653533.63,694,2717,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,30,0,4,0,0,0,0
STR_011,2021,12,4984091.46,725,2880,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,0,0,0,0
STR_011,2022,1,5047209.45,732,2886,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,10,31,0,0,0,0,0,0
STR_011,2022,2,4413807.1,637,2476,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,28,0,0,0,0,0,0
STR_011,2022,3,4972487.71,721,2836,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,0,0,0,0
STR_011,2022,4,4702837.24,698,2812,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,30,9,0,0,0,0,0
STR_011,2022,5,4966787.83,725,2817,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,0,0,0,0,0,6
STR_011,2022,6,4422138.69,690,2655,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,12,0,0,0,0
STR_011,2022,7,4952368.49,735,2873,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,10,31,0,0,0,0,0,15
STR_011,2022,8,5015309.19,738,2935,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,0,10,0,0
STR_011,2022,9,4605251.36,695,2791,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,12,0,0,0,0
STR_011,2022,10,4879575.05,759,3016,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,10,31,0,19,0,0,0,0
STR_011,2022,11,4108129.69,643,2543,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,13,0,0,0,0
STR_011,2022,12,5153220.17,731,2967,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,0,0,0,0,0,0
STR_011,2023,1,4960887.57,721,2858,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,9,31,0,0,0,0,0,0
STR_011,2023,2,4086149.66,610,2345,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,28,0,0,16,0,0,0
STR_011,2023,3,4803592.63,690,2758,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,15,0,0,0
STR_011,2023,4,5099971.7,742,2976,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,30,0,11,0,0,0,0
STR_011,2023,5,4477753.29,681,2619,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,31,0,0,0,11,0,0
STR_011,2023,6,4387030.58,653,2553,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,0,0,0,4,0
STR_011,2023,7,4923238.92,701,2806,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,10,31,0,0,7,0,0,0
STR_011,2023,8,4831830.7,699,2792,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,0,0,0,0
STR_011,2023,9,4647024.96,686,2640,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,30,0,0,0,0,0,4
STR_011,2023,10,4799059.86,726,2749,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,0,0,0,0,0,0
STR_011,2023,11,4822277.98,694,2742,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,30,0,0,0,0,0,0
STR_011,2023,12,4797316.43,721,2763,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,31,0,0,0,0,7,0
STR_011,2024,1,5209907.89,766,3038,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,8,31,0,0,10,0,0,0
STR_011,2024,2,4483775.97,651,2513,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,29,0,0,0,0,0,0
STR_011,2024,3,4944994.38,704,2801,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,31,0,0,0,0,0,0
STR_011,2024,4,5031639.0,726,2920,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,30,0,0,0,0,9,0
STR_011,2024,5,4511193.35,649,2523,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,31,0,0,0,0,0,0
STR_011,2024,6,4742420.67,687,2698,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,10,30,0,0,0,0,0,0
STR_011,2024,7,4612635.93,670,2594,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,31,0,0,0,0,0,0
STR_011,2024,8,4761236.95,690,2837,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,7,0,0,0,0,0
STR_011,2024,9,4530679.54,674,2596,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,30,0,0,0,10,0,0
STR_011,2024,10,5021775.47,740,3019,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,8,31,6,0,0,0,0,0
STR_011,2024,11,4770031.05,704,2706,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,30,0,0,0,0,7,0
STR_011,2024,12,4857490.36,691,2762,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,9,31,0,0,0,0,0,7
STR_011,2025,1,5191596.87,744,2961,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,8,31,0,5,0,0,0,0
STR_011,2025,2,4185911.58,634,2447,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,28,0,4,0,0,0,0
STR_011,2025,3,5200449.36,763,3081,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,10,31,0,0,0,13,0,0
STR_011,2025,4,4679956.56,678,2712,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,4,0,0,0,0
STR_011,2025,5,4459303.31,690,2704,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,31,0,16,0,0,0,0
STR_011,2025,6,4380843.95,664,2663,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,9,30,0,9,0,0,0,0
STR_011,2025,7,4722560.47,685,2650,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,31,0,0,0,0,0,0
STR_011,2025,8,4918891.22,748,2912,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,10,31,0,0,0,0,0,0
STR_011,2025,9,4717719.79,677,2708,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,8,30,0,0,0,5,0,0
STR_011,2025,10,4887777.38,728,2875,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,2,2,8,31,0,0,0,0,0,11
STR_011,2025,11,4621353.5,668,2624,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,0,0,10,30,0,0,0,0,0,0
STR_011,2025,12,4909478.78,730,2817,Pune,Maharashtra,Metro,Mall Store,2000,2019-05-14,2,2010,2813515,West,1,1,8,31,0,0,11,0,0,0
STR_012,2021,1,5265999.83,749,3034,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,10,31,0,0,0,0,0,0
STR_012,2021,2,4374439.28,640,2547,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,28,0,0,0,9,0,0
STR_012,2021,3,4603484.76,675,2681,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,0,14,0,0
STR_012,2021,4,4965690.62,704,2819,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,2,0,0
STR_012,2021,5,5061785.13,724,2850,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,31,0,0,0,0,0,0
STR_012,2021,6,4594599.31,665,2577,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,4,0,0
STR_012,2021,7,4865215.05,714,2808,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,31,0,0,5,0,0,0
STR_012,2021,8,4986322.26,724,2876,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,0,0,0,0
STR_012,2021,9,4504343.94,669,2648,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,0,0,0
STR_012,2021,10,4679843.28,701,2747,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,31,0,0,0,0,0,11
STR_012,2021,11,4754664.22,680,2688,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,30,0,0,0,0,0,0
STR_012,2021,12,4718003.06,704,2780,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,0,0,0,0
STR_012,2022,1,5168431.76,732,2960,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,10,31,0,0,0,0,14,0
STR_012,2022,2,4152811.5100000002,636,2429,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,28,0,0,0,0,0,0
STR_012,2022,3,5112523.38,714,2900,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,7,0,0,0
STR_012,2022,4,4402777.96,679,2618,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,30,5,0,0,0,0,0
STR_012,2022,5,4880049.55,726,2834,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,5,0,0,0
STR_012,2022,6,4536445.29,669,2633,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,0,7,0
STR_012,2022,7,4655572.71,701,2672,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,10,31,0,0,0,0,0,0
STR_012,2022,8,4796438.25,697,2718,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,0,9,0,0
STR_012,2022,9,4366896.2299999995,639,2535,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,0,0,0
STR_012,2022,10,4729483.58,707,2792,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,10,31,0,0,0,0,0,14
STR_012,2022,11,4241570.71,641,2503,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,0,0,2
STR_012,2022,12,5525523.61,772,3130,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,0,0,0,0
STR_012,2023,1,5196003.31,719,2905,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,9,31,0,0,0,0,0,0
STR_012,2023,2,4471684.87,634,2509,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,28,0,0,0,0,0,8
STR_012,2023,3,4612436.98,667,2628,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,0,0,0,0
STR_012,2023,4,4911395.89,703,2777,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,30,0,0,0,0,0,0
STR_012,2023,5,4803507.14,682,2696,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,31,0,0,0,0,0,0
STR_012,2023,6,4613303.7,660,2659,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,11,0,0
STR_012,2023,7,4673410.16,712,2732,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,10,31,0,0,0,5,0,0
STR_012,2023,8,4521618.66,679,2675,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,16,0,0,0
STR_012,2023,9,4300349.82,656,2515,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,30,0,0,0,0,4,0
STR_012,2023,10,4689811.54,698,2805,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,0,0,12,0
STR_012,2023,11,5236773.29,695,2857,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,30,0,0,0,0,0,0
STR_012,2023,12,5207734.04,778,2992,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,31,0,0,0,0,0,0
STR_012,2024,1,4989300.4,752,2984,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,8,31,0,0,0,0,5,0
STR_012,2024,2,4512693.49,659,2574,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,29,0,0,0,0,0,0
STR_012,2024,3,5013880.96,768,2971,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,31,0,6,0,0,0,0
STR_012,2024,4,4622691.09,658,2671,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,30,0,0,0,13,0,0
STR_012,2024,5,4842457.33,674,2699,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,31,0,0,0,0,0,0
STR_012,2024,6,4254992.05,697,2701,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,10,30,16,0,0,0,0,0
STR_012,2024,7,4311365.03,683,2678,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,31,0,13,0,0,0,0
STR_012,2024,8,4821175.63,733,2793,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,0,9,0,0
STR_012,2024,9,3950705.23,665,2525,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,30,16,0,0,0,0,0
STR_012,2024,10,5038071.31,737,2966,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,8,31,0,0,14,0,0,0
STR_012,2024,11,4397797.97,646,2532,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,30,0,0,0,16,0,0
STR_012,2024,12,4722808.56,669,2692,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,9,31,0,0,0,0,0,0
STR_012,2025,1,5049773.51,744,3052,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,8,31,6,0,0,0,0,0
STR_012,2025,2,4076301.78,645,2429,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,28,9,0,0,0,0,0
STR_012,2025,3,5157357.95,739,3018,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,10,31,0,0,0,9,0,0
STR_012,2025,4,4618844.73,685,2644,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,7,0,0,0
STR_012,2025,5,4486225.47,666,2581,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,31,0,0,0,0,9,0
STR_012,2025,6,4228489.98,643,2488,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,9,30,0,0,0,0,0,8
STR_012,2025,7,4452033.73,659,2505,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,31,0,0,0,0,4,0
STR_012,2025,8,5143567.99,740,2952,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,10,31,0,0,0,0,0,0
STR_012,2025,9,4177538.38,633,2466,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,8,30,0,0,0,0,0,0
STR_012,2025,10,5110418.34,728,2869,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,2,2,8,31,0,0,0,0,0,0
STR_012,2025,11,4605448.15,686,2688,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,0,0,10,30,0,0,10,0,0,0
STR_012,2025,12,5103493.45,730,2887,Kolkata,West Bengal,Rural,Mall Store,2000,2018-04-22,10,2878,2948395,East,1,1,8,31,0,0,14,0,0,0
STR_013,2021,1,5479983.5200000005,738,3075,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,10,31,0,0,0,0,0,0
STR_013,2021,2,3653022.09,608,2419,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,28,14,0,0,0,0,0
STR_013,2021,3,4547197.78,686,2748,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,0,0,13,0
STR_013,2021,4,4442861.05,671,2676,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,6,0,0,0,0,0
STR_013,2021,5,4592814.62,743,2859,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,10,31,7,0,0,0,0,0
STR_013,2021,6,4484896.82,655,2601,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,0,0,0,0
STR_013,2021,7,4808208.24,686,2714,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,9,31,0,0,0,0,0,0
STR_013,2021,8,5123033.8,758,2984,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,0,0,0,14
STR_013,2021,9,4612794.98,669,2596,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,0,9,0,0
STR_013,2021,10,4688840.0,711,2802,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,10,31,0,0,0,0,15,0
STR_013,2021,11,4734505.82,693,2785,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,30,0,0,0,0,0,0
STR_013,2021,12,4905552.8,723,2858,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,0,0,12,0
STR_013,2022,1,4739619.72,714,2843,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,10,31,0,0,14,0,0,0
STR_013,2022,2,4621066.33,670,2576,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,28,0,0,0,0,0,0
STR_013,2022,3,5056908.71,715,2895,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,0,0,10,0
STR_013,2022,4,4737845.87,697,2724,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,9,30,0,0,0,0,0,0
STR_013,2022,5,5006300.59,703,2824,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,0,7,0,0
STR_013,2022,6,4495923.69,676,2596,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,0,0,15,0
STR_013,2022,7,4495419.51,689,2682,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,10,31,0,15,0,0,0,0
STR_013,2022,8,4632856.9799999995,686,2668,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,0,0,0,0
STR_013,2022,9,4482393.67,636,2503,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,0,0,0,0
STR_013,2022,10,5069973.04,780,3051,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,10,31,0,15,0,0,0,0
STR_013,2022,11,4359302.94,644,2534,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,0,11,0,0
STR_013,2022,12,5001610.66,729,2893,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,0,1,0,0
STR_013,2023,1,4658998.34,733,2890,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,9,31,12,0,0,0,0,0
STR_013,2023,2,4443924.89,642,2548,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,28,0,0,0,0,0,12
STR_013,2023,3,4638003.64,700,2770,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,16,0,0,0
STR_013,2023,4,5070414.6,729,2902,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,10,30,0,0,0,0,0,0
STR_013,2023,5,4769199.0,696,2750,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,31,0,0,0,13,0,0
STR_013,2023,6,4490885.03,660,2608,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,30,0,0,5,0,0,0
STR_013,2023,7,4912223.0,747,2953,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,10,31,0,0,0,0,16,0
STR_013,2023,8,4769970.64,695,2759,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,31,0,0,0,0,12,0
STR_013,2023,9,4490216.42,678,2573,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,9,30,0,0,0,0,0,0
STR_013,2023,10,4968781.92,741,2874,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,14,0,0,0
STR_013,2023,11,4866103.67,727,2885,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,30,0,0,13,0,0,0
STR_013,2023,12,4951221.87,726,2874,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,10,31,0,0,0,0,15,0
STR_013,2024,1,4789522.07,707,2770,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,8,31,0,0,0,0,0,0
STR_013,2024,2,4427188.04,636,2511,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,29,0,0,0,0,0,0
STR_013,2024,3,4877560.46,728,2904,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,10,31,0,0,0,0,5,0
STR_013,2024,4,4715934.18,707,2765,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,8,30,0,0,0,0,10,0
STR_013,2024,5,5280447.82,728,2950,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,31,0,0,0,0,0,0
STR_013,2024,6,4556377.5,649,2577,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,10,30,0,0,0,0,0,0
STR_013,2024,7,4899196.29,693,2747,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,8,31,0,0,0,0,0,0
STR_013,2024,8,4599232.38,685,2663,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,0,0,0,0
STR_013,2024,9,4646197.07,695,2672,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,9,30,0,0,10,0,0,0
STR_013,2024,10,5439681.96,764,3093,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,2,2,8,31,0,0,0,0,0,0
STR_013,2024,11,4511154.14,679,2641,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,0,0,9,30,0,0,0,5,0,0
STR_013,2024,12,4773240.05,679,2726,Kolkata,West Bengal,Tier-2,Mall Store,2000,2019-06-27,7,2914,2934675,North,1,1,9,31,0,0,0,0,0,0
